230,keras.txt,https://api.github.com/repos/keras-team/autokeras/commits/4b2a2f18a4da11d9573d341c38db2c754c77fff5,autokeras/utils.py,https://github.com/keras-team/autokeras/raw/4b2a2f18a4da11d9573d341c38db2c754c77fff5/autokeras/utils.py,"     return tf.compat.v1.data.get_output_shapes(dataset)\n \n \ndef inputs_to_datasets(x):\n    x = nest.flatten(x)\n    new_x = []\n    for temp_x in x:\n        if isinstance(temp_x, np.ndarray):\n            new_x.append(tf.data.Dataset.from_tensor_slices(temp_x))\n    return tf.data.Dataset.zip(tuple(new_x))\n\n\ndef prepare_preprocess(x, y):\n    """"""Convert each input to a tf.data.Dataset.""""""\n    x = inputs_to_datasets(x)\n    y = inputs_to_datasets(y)\n    return tf.data.Dataset.zip((x, y))\n\n\n def is_label(y):\n ","     return tf.compat.v1.data.get_output_shapes(dataset)\n \n \n-    x = nest.flatten(x)\n-    for temp_x in x:\n-            new_x.append(tf.data.Dataset.from_tensor_slices(temp_x))\n-def prepare_preprocess(x, y):\n-    x = inputs_to_datasets(x)\n-    return tf.data.Dataset.zip((x, y))\n-\n-\n def is_label(y):\n ","def inputs_to_datasets(x):\n    x = nest.flatten(x)\n    new_x = []\n    for temp_x in x:\n        if isinstance(temp_x, np.ndarray):\n            new_x.append(tf.data.Dataset.from_tensor_slices(temp_x))\n    return tf.data.Dataset.zip(tuple(new_x))\ndef prepare_preprocess(x, y):\n    """"""Convert each input to a tf.data.Dataset.""""""\n    x = inputs_to_datasets(x)\n    y = inputs_to_datasets(y)\n    return tf.data.Dataset.zip((x, y))",,35,41,12,0
242,keras.txt,https://api.github.com/repos/Yannick947/keras-retinanet/commits/9d2219d5e5f3e4139333d218bbea06ef92d0d917,keras_retinanet/losses.py,https://github.com/Yannick947/keras-retinanet/raw/9d2219d5e5f3e4139333d218bbea06ef92d0d917/keras_retinanet/losses.py,"         cls_loss = cls_loss / divisor\n \n         # filter out ""ignore"" anchors\n        anchor_state   = keras.backend.max(labels, axis=2)  # -1 for ignore, 0 for background, 1 for object\n        indices        = keras_retinanet.backend.where(keras.backend.not_equal(anchor_state, -1))\n+        indices      = keras_retinanet.backend.where(keras.backend.not_equal(anchor_state, -1))\n \n         cls_loss = keras_retinanet.backend.gather_nd(cls_loss, indices)\n \n         # divide by the size of the minibatch\n        return keras.backend.sum(cls_loss) / keras.backend.cast(keras.backend.shape(y_true)[0], keras.backend.floatx())\n \n     return _focal\n ","         cls_loss = cls_loss / divisor\n \n         # filter out ""ignore"" anchors\n-        indices        = keras_retinanet.backend.where(keras.backend.not_equal(anchor_state, -1))\n        anchor_state = keras.backend.max(labels, axis=2)  # -1 for ignore, 0 for background, 1 for object\n        indices      = keras_retinanet.backend.where(keras.backend.not_equal(anchor_state, -1))\n \n         cls_loss = keras_retinanet.backend.gather_nd(cls_loss, indices)\n \n         # divide by the size of the minibatch\n        return keras.backend.sum(cls_loss) / keras.backend.cast(keras.backend.shape(labels)[0], keras.backend.floatx())\n \n     return _focal\n ","        anchor_state   = keras.backend.max(labels, axis=2)  # -1 for ignore, 0 for background, 1 for object\n        indices        = keras_retinanet.backend.where(keras.backend.not_equal(anchor_state, -1))\n        return keras.backend.sum(cls_loss) / keras.backend.cast(keras.backend.shape(y_true)[0], keras.backend.floatx())","        anchor_state = keras.backend.max(labels, axis=2)  # -1 for ignore, 0 for background, 1 for object\n        indices      = keras_retinanet.backend.where(keras.backend.not_equal(anchor_state, -1))\n        return keras.backend.sum(cls_loss) / keras.backend.cast(keras.backend.shape(labels)[0], keras.backend.floatx())",17,15,3,3
243,keras.txt,https://api.github.com/repos/okly366/keras/commits/49386e8da49f0c63c467c28456c995ad24cc99fb,keras/backend/tensorflow_backend.py,https://github.com/okly366/keras/raw/49386e8da49f0c63c467c28456c995ad24cc99fb/keras/backend/tensorflow_backend.py,"         indices = np.concatenate((np.expand_dims(sparse_coo.row, 1),\n                                   np.expand_dims(sparse_coo.col, 1)), 1)\n         # SparseTensor doesn't need initialization\n        return tf.SparseTensor(indices=indices,\n                               values=sparse_coo.data,\n                               shape=sparse_coo.shape)\n+        v._dims = len(sparse_coo.shape)\n     v = tf.Variable(value, dtype=_convert_string_dtype(dtype), name=name)\n     return v\n ","         indices = np.concatenate((np.expand_dims(sparse_coo.row, 1),\n                                   np.expand_dims(sparse_coo.col, 1)), 1)\n         # SparseTensor doesn't need initialization\n-                               values=sparse_coo.data,\n        v = tf.SparseTensor(indices=indices, values=sparse_coo.data, shape=sparse_coo.shape)\n        v._dims = len(sparse_coo.shape)\n        return v\n     v = tf.Variable(value, dtype=_convert_string_dtype(dtype), name=name)\n     return v\n ","        return tf.SparseTensor(indices=indices,\n                               values=sparse_coo.data,\n                               shape=sparse_coo.shape)","        v = tf.SparseTensor(indices=indices, values=sparse_coo.data, shape=sparse_coo.shape)\n        v._dims = len(sparse_coo.shape)\n        return v",7,6,3,3
244,keras.txt,https://api.github.com/repos/okly366/keras/commits/49386e8da49f0c63c467c28456c995ad24cc99fb,keras/backend/tensorflow_backend.py,https://github.com/okly366/keras/raw/49386e8da49f0c63c467c28456c995ad24cc99fb/keras/backend/tensorflow_backend.py,"         if ndim:\n             shape = tuple([None for _ in range(ndim)])\n     if sparse:\n        tf_shape = tf.constant(np.array(list([0 for _ in range(len(shape))]),\n                                        dtype=np.int64))\n        x = tf.sparse_placeholder(dtype, shape=tf_shape, name=name)\n+        x._dims = len(shape)\n     else:\n         x = tf.placeholder(dtype, shape=shape, name=name)\n     x._keras_shape = shape","         if ndim:\n             shape = tuple([None for _ in range(ndim)])\n     if sparse:\n-                                        dtype=np.int64))\n        x = tf.sparse_placeholder(dtype, name=name)\n        x._dims = len(shape)\n     else:\n         x = tf.placeholder(dtype, shape=shape, name=name)\n     x._keras_shape = shape","        tf_shape = tf.constant(np.array(list([0 for _ in range(len(shape))]),\n                                        dtype=np.int64))\n        x = tf.sparse_placeholder(dtype, shape=tf_shape, name=name)","        x = tf.sparse_placeholder(dtype, name=name)\n        x._dims = len(shape)",7,6,3,2
275,keras.txt,https://api.github.com/repos/keunwoochoi/kapre/commits/76433544a6a01739dec33fbac43d4c81c520aae5,tests/test_time_frequency.py,https://github.com/keunwoochoi/kapre/raw/76433544a6a01739dec33fbac43d4c81c520aae5/tests/test_time_frequency.py,"     np.testing.assert_allclose(np.cos(a), np.cos(b), atol=atol)\n \n \n+    """"""Testing approximate phase.\n+    So makes more sense to count the number that are within tolerance\n+    count_failed = np.sum(np.abs(a - b) > atol)\n+        count_failed / a.size < acceptable_fail_ratio\n+\n def allclose_complex_numbers(a, b, atol=1e-3):\n     np.testing.assert_equal(np.shape(a), np.shape(b))\n     np.testing.assert_allclose(np.abs(a), np.abs(b), rtol=1e-5, atol=atol)","     np.testing.assert_allclose(np.cos(a), np.cos(b), atol=atol)\n \n \ndef assert_approx_phase(a, b, atol=1e-2, acceptable_fail_ratio=0.01):\n    """"""Testing approximate phase.\n    Tflite phase is approximate, some values will allways have a large error\n    So makes more sense to count the number that are within tolerance\n    """"""\n    count_failed = np.sum(np.abs(a - b) > atol)\n    assert (\n        count_failed / a.size < acceptable_fail_ratio\n    ), ""too many inaccuracte phase bins: {} bins out of {} incorrect"".format(count_failed, a.size)\n\n\n def allclose_complex_numbers(a, b, atol=1e-3):\n     np.testing.assert_equal(np.shape(a), np.shape(b))\n     np.testing.assert_allclose(np.abs(a), np.abs(b), rtol=1e-5, atol=atol)",,"def assert_approx_phase(a, b, atol=1e-2, acceptable_fail_ratio=0.01):\n    """"""Testing approximate phase.\n    Tflite phase is approximate, some values will allways have a large error\n    So makes more sense to count the number that are within tolerance\n    """"""\n    count_failed = np.sum(np.abs(a - b) > atol)\n    assert (\n        count_failed / a.size < acceptable_fail_ratio\n    ), ""too many inaccuracte phase bins: {} bins out of {} incorrect"".format(count_failed, a.size)",6,129,0,9
276,keras.txt,https://api.github.com/repos/PJmouraocs/keras/commits/8a50f5dfc80030b864ef24d6c562661c24fe7c2e,keras/callbacks.py,https://github.com/PJmouraocs/keras/raw/8a50f5dfc80030b864ef24d6c562661c24fe7c2e/keras/callbacks.py, from keras import backend as K\n from pkg_resources import parse_version\n \n+    import requests\n+    requests = None\n+if K.backend() == 'tensorflow':\n+\n \n class CallbackList(object):, from keras import backend as K\n from pkg_resources import parse_version\n \ntry:\n    import requests\nexcept ImportError:\n    requests = None\n\nif K.backend() == 'tensorflow':\n    import tensorflow as tf\n\n \n class CallbackList(object):,,try:\n    import requests\nexcept ImportError:\n    requests = None\nif K.backend() == 'tensorflow':\n    import tensorflow as tf,9,51,0,6
303,keras.txt,https://api.github.com/repos/mjdietzx/GAN-Sandbox/commits/814cb6191e818e51a636bfcc7867777e2da08238,gan.py,https://github.com/mjdietzx/GAN-Sandbox/raw/814cb6191e818e51a636bfcc7867777e2da08238/gan.py,"     # decoder: CD512-CD1024-CD1024-C1024-C1024-C512-C256-C128\n     x = layers.Deconvolution2D(512, *kernel_size, output_shape=(None, 2, 2, 512), **conv_layer_keyword_args)(n_7)\n     x = add_common_layers(x)\n    x = layers.merge([n_6, x], mode='concat', concat_axis=3)\n \n     x = layers.Deconvolution2D(512, *kernel_size, output_shape=(None, 4, 4, 512), **conv_layer_keyword_args)(x)\n     x = add_common_layers(x)\n    x = layers.merge([n_5, x], mode='concat', concat_axis=3)\n \n     x = layers.Deconvolution2D(512, *kernel_size, output_shape=(None, 8, 8, 512), **conv_layer_keyword_args)(x)\n     x = add_common_layers(x)\n    x = layers.merge([n_4, x], mode='concat', concat_axis=3)\n \n     x = layers.Deconvolution2D(512, *kernel_size, output_shape=(None, 16, 16, 512), **conv_layer_keyword_args)(x)\n     x = add_common_layers(x, dropout=False)\n    x = layers.merge([n_3, x], mode='concat', concat_axis=3)\n \n     x = layers.Deconvolution2D(256, *kernel_size, output_shape=(None, 32, 32, 256), **conv_layer_keyword_args)(x)\n     x = add_common_layers(x, dropout=False)\n    x = layers.merge([n_2, x], mode='concat', concat_axis=3)\n \n     x = layers.Deconvolution2D(128, *kernel_size, output_shape=(None, 64, 64, 128), **conv_layer_keyword_args)(x)\n     x = add_common_layers(x, dropout=False)\n    x = layers.merge([n_1, x], mode='concat', concat_axis=3)\n \n     x = layers.Deconvolution2D(64, *kernel_size, output_shape=(None, 128, 128, 64), **conv_layer_keyword_args)(x)\n     x = add_common_layers(x, dropout=False)\n    x = layers.merge([n_0, x], mode='concat', concat_axis=3)\n \n     # number of feature maps => number of image channels\n     return layers.Deconvolution2D(img_channels, *kernel_size, output_shape=(None, img_height, img_width, img_channels),","     # decoder: CD512-CD1024-CD1024-C1024-C1024-C512-C256-C128\n     x = layers.Deconvolution2D(512, *kernel_size, output_shape=(None, 2, 2, 512), **conv_layer_keyword_args)(n_7)\n     x = add_common_layers(x)\n    x = layers.merge([n_6, x], mode='concat', concat_axis=-1)\n \n     x = layers.Deconvolution2D(512, *kernel_size, output_shape=(None, 4, 4, 512), **conv_layer_keyword_args)(x)\n     x = add_common_layers(x)\n    x = layers.merge([n_5, x], mode='concat', concat_axis=-1)\n \n     x = layers.Deconvolution2D(512, *kernel_size, output_shape=(None, 8, 8, 512), **conv_layer_keyword_args)(x)\n     x = add_common_layers(x)\n    x = layers.merge([n_4, x], mode='concat', concat_axis=-1)\n \n     x = layers.Deconvolution2D(512, *kernel_size, output_shape=(None, 16, 16, 512), **conv_layer_keyword_args)(x)\n     x = add_common_layers(x, dropout=False)\n    x = layers.merge([n_3, x], mode='concat', concat_axis=-1)\n \n     x = layers.Deconvolution2D(256, *kernel_size, output_shape=(None, 32, 32, 256), **conv_layer_keyword_args)(x)\n     x = add_common_layers(x, dropout=False)\n    x = layers.merge([n_2, x], mode='concat', concat_axis=-1)\n \n     x = layers.Deconvolution2D(128, *kernel_size, output_shape=(None, 64, 64, 128), **conv_layer_keyword_args)(x)\n     x = add_common_layers(x, dropout=False)\n    x = layers.merge([n_1, x], mode='concat', concat_axis=-1)\n \n     x = layers.Deconvolution2D(64, *kernel_size, output_shape=(None, 128, 128, 64), **conv_layer_keyword_args)(x)\n     x = add_common_layers(x, dropout=False)\n    x = layers.merge([n_0, x], mode='concat', concat_axis=-1)\n \n     # number of feature maps => number of image channels\n     return layers.Deconvolution2D(img_channels, *kernel_size, output_shape=(None, img_height, img_width, img_channels),","    x = layers.merge([n_6, x], mode='concat', concat_axis=3)\n    x = layers.merge([n_5, x], mode='concat', concat_axis=3)\n    x = layers.merge([n_4, x], mode='concat', concat_axis=3)\n    x = layers.merge([n_3, x], mode='concat', concat_axis=3)\n    x = layers.merge([n_2, x], mode='concat', concat_axis=3)\n    x = layers.merge([n_1, x], mode='concat', concat_axis=3)\n    x = layers.merge([n_0, x], mode='concat', concat_axis=3)","    x = layers.merge([n_6, x], mode='concat', concat_axis=-1)\n    x = layers.merge([n_5, x], mode='concat', concat_axis=-1)\n    x = layers.merge([n_4, x], mode='concat', concat_axis=-1)\n    x = layers.merge([n_3, x], mode='concat', concat_axis=-1)\n    x = layers.merge([n_2, x], mode='concat', concat_axis=-1)\n    x = layers.merge([n_1, x], mode='concat', concat_axis=-1)\n    x = layers.merge([n_0, x], mode='concat', concat_axis=-1)",23,23,7,7
327,keras.txt,https://api.github.com/repos/zoonn1788/TensorflowLiteDemo/commits/5247ebbe24465563bdd4ef46f1cecc34f256f76b,tensorflow/contrib/layers/python/layers/layers_test.py,https://github.com/zoonn1788/TensorflowLiteDemo/raw/5247ebbe24465563bdd4ef46f1cecc34f256f76b/tensorflow/contrib/layers/python/layers/layers_test.py,"     images = tf.random_uniform((5, height, width, 3), seed=1)\n     output = tf.contrib.layers.avg_pool2d(images, [3, 3],\n                                           outputs_collections='outputs')\n    output_collection = tf.get_collection('outputs')[0]\n    self.assertEquals(output_collection.name, 'AvgPool2D')\n    self.assertEquals(output_collection.outputs, output)\n+    self.assertEquals(output_collected.alias, 'AvgPool2D')\n \n   def testCreateSquareAvgPool(self):\n     height, width = 3, 3","     images = tf.random_uniform((5, height, width, 3), seed=1)\n     output = tf.contrib.layers.avg_pool2d(images, [3, 3],\n                                           outputs_collections='outputs')\n-    self.assertEquals(output_collection.name, 'AvgPool2D')\n    output_collected = tf.get_collection('outputs')[0]\n    self.assertEquals(output_collected.alias, 'AvgPool2D')\n    self.assertEquals(output_collected, output)\n \n   def testCreateSquareAvgPool(self):\n     height, width = 3, 3","    output_collection = tf.get_collection('outputs')[0]\n    self.assertEquals(output_collection.name, 'AvgPool2D')\n    self.assertEquals(output_collection.outputs, output)","    output_collected = tf.get_collection('outputs')[0]\n    self.assertEquals(output_collected.alias, 'AvgPool2D')\n    self.assertEquals(output_collected, output)",22,24,3,3
328,keras.txt,https://api.github.com/repos/zoonn1788/TensorflowLiteDemo/commits/5247ebbe24465563bdd4ef46f1cecc34f256f76b,tensorflow/contrib/layers/python/layers/layers_test.py,https://github.com/zoonn1788/TensorflowLiteDemo/raw/5247ebbe24465563bdd4ef46f1cecc34f256f76b/tensorflow/contrib/layers/python/layers/layers_test.py,"     height, width = 3, 3\n     images = tf.random_uniform((5, height, width, 3), seed=1)\n     with tf.name_scope('fe'):\n      conv = tf.contrib.layers.convolution2d(\n        images, 32, [3, 3], outputs_collections='outputs',\n        scope='Conv')\n    namedOutputs = tf.get_collection('outputs')[0]\n    self.assertEquals(namedOutputs.name, 'fe/Conv')\n+                                             outputs_collections='outputs',\n+    output_collected = tf.get_collection('outputs')[0]\n+    self.assertEquals(output_collected, conv)\n \n   def testCreateConvWithoutActivation(self):\n     height, width = 3, 3","     height, width = 3, 3\n     images = tf.random_uniform((5, height, width, 3), seed=1)\n     with tf.name_scope('fe'):\n-        images, 32, [3, 3], outputs_collections='outputs',\n-    namedOutputs = tf.get_collection('outputs')[0]\n      conv = tf.contrib.layers.convolution2d(images, 32, [3, 3],\n                                             outputs_collections='outputs',\n                                             scope='Conv')\n    output_collected = tf.get_collection('outputs')[0]\n    self.assertEquals(output_collected.alias, 'fe/Conv')\n    self.assertEquals(output_collected, conv)\n \n   def testCreateConvWithoutActivation(self):\n     height, width = 3, 3","      conv = tf.contrib.layers.convolution2d(\n        images, 32, [3, 3], outputs_collections='outputs',\n        scope='Conv')\n    namedOutputs = tf.get_collection('outputs')[0]\n    self.assertEquals(namedOutputs.name, 'fe/Conv')","      conv = tf.contrib.layers.convolution2d(images, 32, [3, 3],\n                                             outputs_collections='outputs',\n                                             scope='Conv')\n    output_collected = tf.get_collection('outputs')[0]\n    self.assertEquals(output_collected.alias, 'fe/Conv')\n    self.assertEquals(output_collected, conv)",22,24,5,6
329,keras.txt,https://api.github.com/repos/zoonn1788/TensorflowLiteDemo/commits/5247ebbe24465563bdd4ef46f1cecc34f256f76b,tensorflow/contrib/layers/python/layers/layers_test.py,https://github.com/zoonn1788/TensorflowLiteDemo/raw/5247ebbe24465563bdd4ef46f1cecc34f256f76b/tensorflow/contrib/layers/python/layers/layers_test.py,"     height, width = 3, 3\n     inputs = tf.random_uniform((5, height * width * 3), seed=1)\n     with tf.name_scope('fe'):\n      fc = tf.contrib.layers.fully_connected(\n        inputs, 7, outputs_collections='outputs',\n        scope='fc')\n    namedOutputs = tf.get_collection('outputs')[0]\n    self.assertEquals(namedOutputs.name, 'fe/fc')\n+                                             outputs_collections='outputs',\n+    output_collected = tf.get_collection('outputs')[0]\n+    self.assertEquals(output_collected, fc)\n \n   def testCreateFcCreatesWeightsAndBiasesVars(self):\n     height, width = 3, 3","     height, width = 3, 3\n     inputs = tf.random_uniform((5, height * width * 3), seed=1)\n     with tf.name_scope('fe'):\n-        inputs, 7, outputs_collections='outputs',\n-    namedOutputs = tf.get_collection('outputs')[0]\n      fc = tf.contrib.layers.fully_connected(inputs, 7,\n                                             outputs_collections='outputs',\n                                             scope='fc')\n    output_collected = tf.get_collection('outputs')[0]\n    self.assertEquals(output_collected.alias, 'fe/fc')\n    self.assertEquals(output_collected, fc)\n \n   def testCreateFcCreatesWeightsAndBiasesVars(self):\n     height, width = 3, 3","      fc = tf.contrib.layers.fully_connected(\n        inputs, 7, outputs_collections='outputs',\n        scope='fc')\n    namedOutputs = tf.get_collection('outputs')[0]\n    self.assertEquals(namedOutputs.name, 'fe/fc')","      fc = tf.contrib.layers.fully_connected(inputs, 7,\n                                             outputs_collections='outputs',\n                                             scope='fc')\n    output_collected = tf.get_collection('outputs')[0]\n    self.assertEquals(output_collected.alias, 'fe/fc')\n    self.assertEquals(output_collected, fc)",22,24,5,6
330,keras.txt,https://api.github.com/repos/zoonn1788/TensorflowLiteDemo/commits/5247ebbe24465563bdd4ef46f1cecc34f256f76b,tensorflow/contrib/layers/python/layers/layers_test.py,https://github.com/zoonn1788/TensorflowLiteDemo/raw/5247ebbe24465563bdd4ef46f1cecc34f256f76b/tensorflow/contrib/layers/python/layers/layers_test.py,"     images = tf.random_uniform((5, height, width, 3), seed=1)\n     output = tf.contrib.layers.max_pool2d(images, [3, 3],\n                                           outputs_collections='outputs')\n    outputs_collection = tf.get_collection('outputs')[0]\n    self.assertEquals(outputs_collection.name, 'MaxPool2D')\n    self.assertEquals(outputs_collection.outputs, output)\n+    self.assertEquals(output_collected.alias, 'MaxPool2D')\n \n   def testCreateSquareMaxPool(self):\n     height, width = 3, 3","     images = tf.random_uniform((5, height, width, 3), seed=1)\n     output = tf.contrib.layers.max_pool2d(images, [3, 3],\n                                           outputs_collections='outputs')\n-    self.assertEquals(outputs_collection.name, 'MaxPool2D')\n    output_collected = tf.get_collection('outputs')[0]\n    self.assertEquals(output_collected.alias, 'MaxPool2D')\n    self.assertEquals(output_collected, output)\n \n   def testCreateSquareMaxPool(self):\n     height, width = 3, 3","    outputs_collection = tf.get_collection('outputs')[0]\n    self.assertEquals(outputs_collection.name, 'MaxPool2D')\n    self.assertEquals(outputs_collection.outputs, output)","    output_collected = tf.get_collection('outputs')[0]\n    self.assertEquals(output_collected.alias, 'MaxPool2D')\n    self.assertEquals(output_collected, output)",22,24,3,3
333,keras.txt,https://api.github.com/repos/zhuyawen/keras/commits/8a50f5dfc80030b864ef24d6c562661c24fe7c2e,keras/callbacks.py,https://github.com/zhuyawen/keras/raw/8a50f5dfc80030b864ef24d6c562661c24fe7c2e/keras/callbacks.py, from keras import backend as K\n from pkg_resources import parse_version\n \n+    import requests\n+    requests = None\n+if K.backend() == 'tensorflow':\n+\n \n class CallbackList(object):, from keras import backend as K\n from pkg_resources import parse_version\n \ntry:\n    import requests\nexcept ImportError:\n    requests = None\n\nif K.backend() == 'tensorflow':\n    import tensorflow as tf\n\n \n class CallbackList(object):,,try:\n    import requests\nexcept ImportError:\n    requests = None\nif K.backend() == 'tensorflow':\n    import tensorflow as tf,9,51,0,6
367,keras.txt,https://api.github.com/repos/saturn-lab/audioNet/commits/a5a135fe55ef177e0d9fb97b5534b8fb14919f43,webfront.py,https://github.com/saturn-lab/audioNet/raw/a5a135fe55ef177e0d9fb97b5534b8fb14919f43/webfront.py,"#!/opt/anaconda3/bin/python\n # -*- coding:utf-8 -*-\n \nimport os, sys, subprocess\n+from wavReader import readWav\n+import sys\n+import numpy as np\n from flask import Flask, request, redirect, flash\n from werkzeug.utils import secure_filename\nimport numpy\n \n sys.path.append('augmentation' + os.sep)\n \nfrom wavReader import readWav\nfrom model import KerasModel\n \n UPLOAD_FOLDER = '.' + os.sep + 'tmp'\nFFMPEG_PATH='.' + os.sep + 'ffmpeg' + os.sep + 'bin' + os.sep + 'ffmpeg'\nMODEL_ID=60\n \n app = Flask(__name__)\n app.config['UPLOAD_FOLDER'] = UPLOAD_FOLDER\n \n def predict(wavfile, modelfile):\n     spl, wav = readWav(wavfile)\n     wav = wav.reshape([1, -1, 1, 1])"," # -*- coding:utf-8 -*-\n \nfrom model import KerasModel\nfrom wavReader import readWav\nimport os\nimport sys\nimport subprocess\nimport numpy as np\n from flask import Flask, request, redirect, flash\n from werkzeug.utils import secure_filename\nfrom user_config import FFMPEG_PATH\n \n sys.path.append('augmentation' + os.sep)\n \n-from model import KerasModel\n \n UPLOAD_FOLDER = '.' + os.sep + 'tmp'\n-MODEL_ID=60\nMODEL_ID = 60\n \n app = Flask(__name__)\n app.config['UPLOAD_FOLDER'] = UPLOAD_FOLDER\n \n\n def predict(wavfile, modelfile):\n     spl, wav = readWav(wavfile)\n     wav = wav.reshape([1, -1, 1, 1])","#!/opt/anaconda3/bin/python\nimport os, sys, subprocess\nimport numpy\nfrom wavReader import readWav\nfrom model import KerasModel\nFFMPEG_PATH='.' + os.sep + 'ffmpeg' + os.sep + 'bin' + os.sep + 'ffmpeg'\nMODEL_ID=60",from model import KerasModel\nfrom wavReader import readWav\nimport os\nimport sys\nimport subprocess\nimport numpy as np\nfrom user_config import FFMPEG_PATH\nMODEL_ID = 60,18,26,7,8
371,keras.txt,https://api.github.com/repos/CrisSherban/BrainPad/commits/8443cfd62274eb20c1696ddbfde423b82bfec223,training.py,https://github.com/CrisSherban/BrainPad/raw/8443cfd62274eb20c1696ddbfde423b82bfec223/training.py," # https://github.com/Sentdex/BCI\n \n import tensorflow as tf\nfrom tensorflow.keras import regularizers\nfrom tensorflow.keras.models import Sequential\nfrom tensorflow.keras.layers import Dense, Dropout, Activation, Flatten\nfrom tensorflow.keras.layers import Conv2D, MaxPool2D, BatchNormalization, AveragePooling2D\n+from keras.models import Sequential\n+from keras.layers import Conv2D, MaxPool2D\n from matplotlib import pyplot as plt\nfrom sklearn.preprocessing import MinMaxScaler\n import numpy as np\n import time\n import os\n \n # os.environ[""CUDA_VISIBLE_DEVICES""] = ""-1""\n \nprint(tf.__version__)\nprint(""Num GPUs Available: "", len(tf.config.experimental.list_physical_devices('GPU')))\n+# print(""Num GPUs Available: "", len(tf.config.experimental.list_physical_devices('GPU')))\n \n ACTIONS = [""left"", ""right"", ""none""]\n "," # https://github.com/Sentdex/BCI\n# also check out his version, he uses Conv1D nets\n \n import tensorflow as tf\n-from tensorflow.keras.models import Sequential\n-from tensorflow.keras.layers import Conv2D, MaxPool2D, BatchNormalization, AveragePooling2D\nfrom keras import regularizers\nfrom keras.models import Sequential\nfrom keras.layers import Dense, Dropout, Activation, Flatten\nfrom keras.layers import Conv2D, MaxPool2D\n from matplotlib import pyplot as plt\nfrom colors import red, green\n import numpy as np\n import time\n import os\n \n # os.environ[""CUDA_VISIBLE_DEVICES""] = ""-1""\n \n-print(""Num GPUs Available: "", len(tf.config.experimental.list_physical_devices('GPU')))\n# print(tf.__version__)\n# print(""Num GPUs Available: "", len(tf.config.experimental.list_physical_devices('GPU')))\n \n ACTIONS = [""left"", ""right"", ""none""]\n ","from tensorflow.keras import regularizers\nfrom tensorflow.keras.models import Sequential\nfrom tensorflow.keras.layers import Dense, Dropout, Activation, Flatten\nfrom tensorflow.keras.layers import Conv2D, MaxPool2D, BatchNormalization, AveragePooling2D\nfrom sklearn.preprocessing import MinMaxScaler\nprint(tf.__version__)\nprint(""Num GPUs Available: "", len(tf.config.experimental.list_physical_devices('GPU')))","# also check out his version, he uses Conv1D nets\nfrom keras import regularizers\nfrom keras.models import Sequential\nfrom keras.layers import Dense, Dropout, Activation, Flatten\nfrom keras.layers import Conv2D, MaxPool2D\nfrom colors import red, green\n# print(tf.__version__)\n# print(""Num GPUs Available: "", len(tf.config.experimental.list_physical_devices('GPU')))",108,99,7,8
